;index;ANS;REG_RAN_18;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;Agriculteurs;Artisans-commerçants-chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédiaires;Employés;Ouvriers;Anciens actifs_x;Inactifs et chômeurs n'ayant jamais travaillé;Agriculture;Industrie;BTP;Tertiaire;Inactifs ou chômeurs;Actifs ayant un emploi;Chômeurs;Étudiants ou élèves;Militaires du contingent;Anciens actifs_y;Autres inactifs;Personnes de moins de 15 ans (17 ans pour le RP 1975) ou étudiants - élèves;Aucun diplôme ou au mieux BEPC - brevet des collèges ou DNB;CAP - BEP;Baccalauréat (général - techno - pro);Diplôme d'études supérieures;Autres nationalités;Français de naissance;Français par acquisition;Espagnols;Italiens;Portugais;Autres nationalités d'Europe;Autres nationalités d'Afrique;Algériens;Marocains;Tunisiens;Turcs;Marié;Non marié;Homme;Femme;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;REGION
10;10;1968;52;48040.0;48444.0;48368.0;48768.0;48616.0;47340.0;47676.0;47480.0;47824.0;47356.0;46980.0;47288.0;47140.0;46652.0;47084.0;48672.0;47596.0;48672.0;49140.0;49372.0;48324.0;44728.0;32980.0;30928.0;31112.0;28472.0;25764.0;24236.0;29436.0;29452.0;29588.0;30300.0;30136.0;31320.0;30828.0;32636.0;32728.0;32436.0;31248.0;32592.0;32588.0;32752.0;31952.0;32104.0;33652.0;32456.0;33360.0;33376.0;22640.0;17296.0;15664.0;13772.0;15568.0;28152.0;28872.0;28688.0;26708.0;27736.0;27092.0;26660.0;25536.0;25068.0;24788.0;24164.0;24344.0;23868.0;23040.0;21236.0;20332.0;19124.0;18752.0;17360.0;15924.0;14784.0;13860.0;12540.0;12504.0;11228.0;11328.0;9912.0;9240.0;8208.0;7180.0;6020.0;5152.0;4544.0;4028.0;2980.0;2428.0;2068.0;1396.0;1088.0;736.0;560.0;400.0;252.0;180.0;108.0;164.0;252552.0;98408.0;31008.0;105404.0;197908.0;387312.0;261084.0;1231588.0;303112.0;256292.0;109044.0;389984.0;1506832.0;1058432.0;14360.0;136016.0;13400.0;261084.0;1081972.0;820260.0;1452672.0;181348.0;78088.0;32896.0;276.0;2550680.0;6828.0;2108.0;1332.0;488.0;2044.0;128.0;1040.0;208.0;124.0;8.0;1143308.0;1421956.0;1232492.0;1332772.0;;;;;;;;;;;;;;;;;;;;;;;Pays de la Loire
11;11;1968;53;43444.0;41584.0;43440.0;43072.0;42656.0;41680.0;42060.0;41620.0;41900.0;43020.0;41944.0;42984.0;41524.0;42160.0;42240.0;42608.0;42180.0;44308.0;45328.0;45576.0;45964.0;42976.0;30412.0;29568.0;29324.0;26616.0;22384.0;23256.0;28676.0;27792.0;27364.0;27768.0;27844.0;28484.0;29276.0;30684.0;31076.0;31300.0;30696.0;31572.0;32108.0;32280.0;32172.0;33040.0;33116.0;31708.0;33016.0;35288.0;23460.0;19156.0;16016.0;14736.0;16864.0;30340.0;30248.0;30524.0;28720.0;30036.0;29736.0;29044.0;27032.0;27148.0;27044.0;26180.0;25672.0;24688.0;24304.0;22532.0;21584.0;19988.0;19564.0;18612.0;15628.0;14392.0;14748.0;13300.0;12388.0;10876.0;10588.0;9344.0;8548.0;7484.0;6176.0;5552.0;4396.0;3820.0;2956.0;2308.0;1696.0;1340.0;1112.0;704.0;488.0;396.0;208.0;164.0;100.0;72.0;72.0;302956.0;102980.0;31092.0;93196.0;176708.0;313804.0;259236.0;1173200.0;348748.0;159956.0;110844.0;387148.0;1446476.0;1006696.0;14656.0;158520.0;12988.0;259236.0;1001076.0;761548.0;1437484.0;145504.0;75308.0;33328.0;136.0;2444940.0;4104.0;1160.0;792.0;224.0;1020.0;140.0;500.0;60.0;68.0;28.0;1074084.0;1379088.0;1178448.0;1274724.0;;;;;;;;;;;;;;;;;;;;;;;Bretagne
12;12;1968;75;67328.0;66936.0;67048.0;70704.0;69408.0;67652.0;68948.0;69456.0;69824.0;70720.0;71932.0;72916.0;73184.0;74284.0;74600.0;76208.0;76204.0;80044.0;78116.0;78420.0;77172.0;74148.0;55060.0;53968.0;54212.0;47820.0;45432.0;39148.0;47732.0;46300.0;46992.0;49544.0;50160.0;53248.0;53284.0;55124.0;56180.0;57772.0;57312.0;57864.0;57652.0;59456.0;59120.0;59356.0;60232.0;60544.0;64192.0;64168.0;44332.0;33896.0;31520.0;28228.0;32512.0;55700.0;55616.0;56948.0;54284.0;57316.0;56812.0;56792.0;54072.0;54352.0;53544.0;52868.0;51492.0;52652.0;50624.0;47280.0;45312.0;42536.0;41728.0;39080.0;34992.0;33340.0;32360.0;29404.0;27532.0;25352.0;25364.0;23028.0;20848.0;19260.0;17316.0;15564.0;12784.0;10868.0;9528.0;7264.0;6276.0;5036.0;3580.0;2780.0;2108.0;1608.0;1004.0;704.0;460.0;244.0;376.0;413968.0;202428.0;65076.0;174296.0;370252.0;634172.0;530704.0;2134704.0;512820.0;378544.0;192072.0;748092.0;2694072.0;1831528.0;30016.0;260568.0;23356.0;530704.0;1849428.0;1262112.0;2750800.0;281332.0;155796.0;75560.0;1188.0;4374360.0;67144.0;42924.0;17712.0;6600.0;11268.0;420.0;2928.0;656.0;308.0;92.0;2154296.0;2371304.0;2189632.0;2335968.0;;;;;;;;;;;;;;;;;;;;;;;Nouvelle-Aquitaine
13;13;1968;76;50064.0;50552.0;51624.0;52572.0;52408.0;52080.0;52508.0;52572.0;52240.0;53732.0;52552.0;52896.0;54620.0;55272.0;55528.0;57776.0;57836.0;60828.0;61608.0;62884.0;63128.0;59912.0;46560.0;44968.0;45144.0;40536.0;37652.0;31244.0;37132.0;37116.0;37852.0;39128.0;39884.0;41220.0;42004.0;44312.0;45016.0;46444.0;45568.0;46852.0;47216.0;47752.0;49048.0;49452.0;49024.0;50560.0;52756.0;55136.0;37160.0;28888.0;26052.0;23964.0;27464.0;46836.0;47004.0;47772.0;43932.0;46992.0;46936.0;46920.0;44356.0;45052.0;45072.0;43768.0;42080.0;42248.0;42372.0;39072.0;37824.0;35568.0;34552.0;32280.0;29748.0;27812.0;26500.0;25208.0;22944.0;20732.0;19900.0;18572.0;17764.0;15388.0;14336.0;12472.0;10536.0;8736.0;7432.0;5832.0;4824.0;3692.0;2984.0;2184.0;1680.0;1264.0;728.0;568.0;392.0;160.0;276.0;275496.0;152688.0;58436.0;154468.0;268432.0;462188.0;399368.0;1850520.0;350548.0;262932.0;153712.0;582740.0;2271664.0;1349932.0;24828.0;256656.0;18136.0;399368.0;1572676.0;1004704.0;2215328.0;193844.0;133396.0;74324.0;1308.0;3278832.0;158428.0;116568.0;36540.0;5668.0;9760.0;488.0;12088.0;1072.0;752.0;92.0;1745352.0;1876244.0;1754288.0;1867308.0;;;;;;;;;;;;;;;;;;;;;;;Occitanie
14;14;1968;84;86496.0;85128.0;86460.0;89160.0;89452.0;87816.0;87376.0;87568.0;88012.0;86884.0;86704.0;86296.0;85716.0;87684.0;85604.0;87720.0;87612.0;91896.0;90892.0;92624.0;93692.0;89392.0;71568.0;69388.0;68972.0;64572.0;61544.0;54524.0;63636.0;62732.0;63924.0;64844.0;65192.0;68128.0;69256.0;70876.0;73368.0;74884.0;73360.0;73260.0;74044.0;73528.0;72888.0;72200.0;72376.0;72924.0;75924.0;74816.0;52220.0;39788.0;36260.0;33884.0;36876.0;63972.0;64668.0;64536.0;60572.0;62516.0;61816.0;62372.0;59264.0;58988.0;58500.0;57664.0;56316.0;57288.0;55552.0;52016.0;49284.0;46204.0;44164.0;41164.0;36576.0;34592.0;33160.0;29936.0;28828.0;25648.0;24352.0;22960.0;20212.0;18064.0;15912.0;13804.0;11668.0;9944.0;8256.0;6732.0;4968.0;4228.0;3200.0;2316.0;1676.0;1328.0;904.0;416.0;316.0;280.0;504.0;316024.0;246284.0;99680.0;278596.0;436676.0;870760.0;534408.0;2597148.0;361412.0;755216.0;216336.0;881024.0;3165588.0;2213988.0;35308.0;344728.0;26580.0;534408.0;2224564.0;1584152.0;3086596.0;380300.0;205716.0;122812.0;3460.0;5002372.0;140592.0;42696.0;93924.0;9520.0;24160.0;624.0;56452.0;2432.0;2780.0;564.0;2488192.0;2891384.0;2614848.0;2764728.0;;;;;;;;;;;;;;;;;;;;;;;Auvergne-Rhône-Alpes
15;15;1968;93;39632.0;39988.0;41024.0;42228.0;41904.0;42072.0;42852.0;41776.0;42652.0;42380.0;42300.0;41864.0;41188.0;42456.0;41944.0;42320.0;42620.0;44048.0;44776.0;44664.0;45404.0;43940.0;37300.0;36536.0;37588.0;34648.0;32880.0;29456.0;31884.0;31992.0;31744.0;33176.0;34484.0;36064.0;36540.0;38160.0;38704.0;40004.0;38552.0;38344.0;38816.0;39416.0;39960.0;39116.0;39640.0;39068.0;42684.0;44448.0;31672.0;24968.0;22480.0;21912.0;25040.0;37220.0;37496.0;36736.0;35512.0;36008.0;34356.0;36128.0;34016.0;34244.0;33096.0;32268.0;31576.0;32432.0;31504.0;30552.0;28204.0;27140.0;25656.0;24684.0;21916.0;21296.0;20420.0;18692.0;17112.0;15736.0;14728.0;13712.0;12196.0;10496.0;9436.0;8612.0;7280.0;5964.0;5096.0;4068.0;3192.0;2488.0;1980.0;1404.0;1220.0;788.0;520.0;424.0;232.0;196.0;208.0;77584.0;142372.0;64296.0;136348.0;282628.0;387148.0;305756.0;1463416.0;104896.0;221640.0;137092.0;584028.0;1811892.0;1047656.0;45540.0;183464.0;12288.0;305756.0;1264844.0;777188.0;1690504.0;191728.0;124200.0;75928.0;5832.0;2474596.0;201384.0;33988.0;73544.0;1632.0;16908.0;976.0;42416.0;2328.0;5068.0;876.0;1399988.0;1459560.0;1381516.0;1478032.0;;;;;;;;;;;;;;;;;;;;;;;Provence-Alpes-Côte d'Azur
16;16;1968;94;2344.0;2728.0;2888.0;3144.0;2852.0;2524.0;2552.0;2328.0;2840.0;2556.0;2748.0;2564.0;2644.0;3028.0;2788.0;2896.0;2880.0;3144.0;2872.0;3000.0;2972.0;2432.0;2052.0;2296.0;2208.0;2416.0;2276.0;2356.0;2488.0;2148.0;2564.0;2252.0;2252.0;2672.0;2652.0;2144.0;2332.0;2760.0;2320.0;2740.0;2232.0;2328.0;2336.0;2328.0;2220.0;2396.0;2600.0;2368.0;2080.0;1480.0;1772.0;1568.0;1620.0;2508.0;2644.0;2816.0;2744.0;2228.0;2296.0;2016.0;2540.0;1944.0;2568.0;2484.0;2128.0;2216.0;2276.0;2088.0;2164.0;2076.0;1732.0;1964.0;1344.0;1840.0;1484.0;1260.0;1392.0;936.0;1264.0;936.0;920.0;812.0;728.0;1008.0;564.0;460.0;404.0;436.0;288.0;128.0;84.0;140.0;100.0;100.0;24.0;;;20.0;20.0;8296.0;8180.0;2212.0;5624.0;13668.0;16404.0;18552.0;118168.0;11852.0;4432.0;8884.0;28248.0;137688.0;53416.0;1220.0;11888.0;752.0;18552.0;105276.0;50244.0;128296.0;3760.0;6684.0;2120.0;28.0;178744.0;4720.0;556.0;4864.0;164.0;688.0;20.0;272.0;868.0;180.0;;81380.0;109724.0;91808.0;99296.0;;;;;;;;;;;;;;;;;;;;;;;Corse
17;17;1968;FF;55872.0;53864.0;52968.0;53428.0;51160.0;44932.0;42820.0;42720.0;41240.0;39468.0;37788.0;34040.0;33716.0;32032.0;29968.0;30024.0;29164.0;30896.0;34020.0;38228.0;42264.0;43784.0;38812.0;44932.0;47300.0;50312.0;48484.0;53884.0;50292.0;45608.0;44592.0;45580.0;44524.0;42248.0;41156.0;42012.0;39520.0;40116.0;35004.0;34028.0;32752.0;30468.0;30160.0;26948.0;25500.0;24544.0;23024.0;23596.0;17872.0;14840.0;13648.0;12928.0;13540.0;15956.0;15892.0;15556.0;13704.0;14300.0;12940.0;12784.0;12208.0;11604.0;10756.0;10168.0;9948.0;9716.0;8724.0;8280.0;7788.0;7124.0;6940.0;6352.0;5808.0;5396.0;5112.0;4672.0;4640.0;3716.0;3728.0;3352.0;2832.0;2388.0;2192.0;1844.0;1544.0;1296.0;1088.0;904.0;644.0;564.0;344.0;364.0;276.0;172.0;108.0;92.0;48.0;40.0;48.0;10116.0;38200.0;64056.0;101752.0;228752.0;512692.0;84104.0;1196900.0;52132.0;250320.0;192560.0;424400.0;1317160.0;919412.0;38160.0;149820.0;6060.0;84104.0;1039016.0;772316.0;1190836.0;110204.0;93392.0;69824.0;31628.0;1237364.0;84456.0;238196.0;76624.0;215752.0;86280.0;20492.0;159468.0;51040.0;31972.0;3300.0;1027088.0;1209484.0;1218556.0;1018016.0;;;;;;;;;;;;;;;;;;;;;;;faute de frappe
18;0;1982;01;1316.0;1072.0;900.0;720.0;668.0;580.0;664.0;672.0;712.0;784.0;780.0;680.0;700.0;644.0;724.0;748.0;776.0;936.0;1044.0;1488.0;1744.0;1864.0;2052.0;1900.0;1868.0;2136.0;1520.0;1152.0;928.0;824.0;636.0;596.0;476.0;544.0;468.0;504.0;324.0;328.0;320.0;268.0;272.0;160.0;228.0;196.0;204.0;180.0;148.0;116.0;100.0;120.0;108.0;140.0;96.0;84.0;76.0;112.0;80.0;76.0;60.0;52.0;56.0;40.0;40.0;28.0;24.0;24.0;16.0;16.0;12.0;32.0;40.0;16.0;4.0;12.0;12.0;12.0;20.0;4.0;20.0;12.0;;16.0;;8.0;;;;4.0;;;;;;;;;;;;4.0;216.0;732.0;1620.0;9920.0;6292.0;316.0;21036.0;24.0;2296.0;728.0;12864.0;24224.0;15912.0;3860.0;5224.0;856.0;316.0;13968.0;16280.0;16552.0;4192.0;1692.0;1420.0;76.0;39908.0;108.0;;4.0;;32.0;4.0;;4.0;;;9836.0;30300.0;19324.0;20812.0;;;;;;;;;;;;;;;;;;;;;;;Guadeloupe
19;1;1982;02;1232.0;1264.0;856.0;732.0;648.0;552.0;664.0;608.0;692.0;676.0;620.0;796.0;640.0;644.0;696.0;672.0;896.0;856.0;940.0;1296.0;1848.0;1964.0;2160.0;2196.0;2332.0;2248.0;1928.0;1452.0;1180.0;968.0;812.0;748.0;596.0;508.0;532.0;392.0;412.0;304.0;360.0;264.0;244.0;208.0;240.0;216.0;184.0;172.0;216.0;200.0;144.0;152.0;132.0;104.0;80.0;108.0;136.0;116.0;88.0;76.0;48.0;64.0;48.0;40.0;32.0;24.0;28.0;36.0;40.0;24.0;32.0;40.0;28.0;24.0;20.0;20.0;28.0;8.0;24.0;4.0;;8.0;12.0;4.0;8.0;;;;12.0;4.0;4.0;;4.0;;4.0;;;;;;;24.0;168.0;956.0;1832.0;11540.0;6548.0;388.0;21216.0;52.0;2348.0;792.0;15048.0;24432.0;18240.0;3984.0;5516.0;704.0;388.0;13840.0;16288.0;18084.0;4584.0;2052.0;1664.0;68.0;42416.0;104.0;;;12.0;60.0;;12.0;;;;10700.0;31972.0;20260.0;22412.0;;;;;;;;;;;;;;;;;;;;;;;Martinique
20;2;1982;03;180.0;144.0;160.0;192.0;144.0;160.0;180.0;148.0;196.0;200.0;236.0;164.0;168.0;156.0;180.0;144.0;144.0;140.0;152.0;204.0;200.0;220.0;228.0;216.0;180.0;188.0;192.0;132.0;172.0;128.0;164.0;160.0;144.0;144.0;184.0;172.0;176.0;164.0;124.0;92.0;88.0;108.0;92.0;64.0;84.0;56.0;56.0;52.0;40.0;68.0;36.0;36.0;44.0;32.0;16.0;32.0;24.0;16.0;32.0;16.0;24.0;16.0;20.0;4.0;4.0;12.0;;4.0;12.0;8.0;4.0;;4.0;4.0;8.0;;;;;8.0;;4.0;;;;;;;;;;;;;;;;;;24.0;108.0;348.0;644.0;1276.0;764.0;112.0;4624.0;20.0;264.0;140.0;2296.0;5180.0;2720.0;532.0;1012.0;124.0;112.0;3400.0;3488.0;2392.0;868.0;564.0;588.0;188.0;7436.0;188.0;;;8.0;76.0;4.0;;;;;2580.0;5320.0;3936.0;3964.0;;;;;;;;;;;;;;;;;;;;;;;Guyane
21;3;1982;04;2376.0;2052.0;1844.0;1448.0;1352.0;1076.0;916.0;984.0;800.0;884.0;900.0;756.0;620.0;652.0;712.0;748.0;628.0;892.0;1336.0;1792.0;2204.0;2372.0;2556.0;2584.0;2692.0;2420.0;2024.0;1632.0;1308.0;1196.0;888.0;908.0;744.0;540.0;640.0;624.0;488.0;508.0;432.0;428.0;352.0;360.0;360.0;292.0;280.0;284.0;280.0;320.0;168.0;220.0;232.0;164.0;148.0;152.0;152.0;140.0;140.0;156.0;128.0;124.0;116.0;108.0;76.0;108.0;56.0;60.0;44.0;92.0;60.0;28.0;40.0;24.0;56.0;20.0;20.0;20.0;16.0;8.0;12.0;16.0;12.0;8.0;4.0;;;4.0;8.0;;;;4.0;8.0;;;;;;;;92.0;264.0;1044.0;2148.0;11092.0;9196.0;800.0;30800.0;176.0;3892.0;1344.0;15040.0;34984.0;20452.0;4604.0;4452.0;1224.0;800.0;23904.0;21232.0;24332.0;5540.0;2188.0;2144.0;;55028.0;332.0;;;4.0;20.0;28.0;12.0;;12.0;;18952.0;36484.0;27048.0;28388.0;;;;;;;;;;;;;;;;;;;;;;;La Réunion
22;4;1982;11;135156.0;135444.0;134636.0;131996.0;136044.0;132596.0;134108.0;141488.0;148816.0;154608.0;155936.0;150612.0;142312.0;140292.0;142016.0;142980.0;142732.0;144600.0;142968.0;136824.0;136448.0;135912.0;135700.0;134548.0;134612.0;139732.0;147172.0;153480.0;161384.0;170356.0;172492.0;183796.0;190252.0;194168.0;197484.0;188152.0;147836.0;142120.0;139188.0;131184.0;118704.0;118604.0;128116.0;121428.0;123592.0;124520.0;122480.0;125744.0;125344.0;129904.0;128224.0;129016.0;123624.0;119816.0;121160.0;118696.0;118044.0;114120.0;110208.0;108656.0;111912.0;110964.0;79368.0;60236.0;55212.0;49548.0;49540.0;79356.0;76224.0;75736.0;70624.0;68116.0;67432.0;64728.0;61184.0;57372.0;54648.0;52080.0;48896.0;46712.0;42936.0;37512.0;33084.0;28624.0;25120.0;22428.0;18252.0;15556.0;13204.0;10132.0;8500.0;6228.0;5356.0;3876.0;2768.0;1660.0;1124.0;760.0;584.0;23996.0;328208.0;699744.0;988932.0;1507368.0;1193508.0;1256420.0;4012688.0;37048.0;1067320.0;301960.0;3004292.0;5600244.0;4410620.0;374736.0;778156.0;37916.0;1256420.0;3153016.0;2778528.0;4489724.0;1054964.0;793708.0;893940.0;36516.0;8649692.0;325976.0;82084.0;60652.0;302196.0;83284.0;56016.0;251656.0;96264.0;55304.0;11224.0;4748056.0;5262808.0;4860904.0;5149960.0;468.0;292.0;140.0;60.0;48.0;28.0;16.0;4.0;24.0;4.0;4.0;4.0;;;;;;;;;;;Île-de-France
23;5;1982;24;27024.0;27468.0;26300.0;25988.0;26860.0;26440.0;28344.0;30780.0;33984.0;34668.0;35760.0;35344.0;34336.0;34168.0;34460.0;35548.0;34716.0;35124.0;35660.0;33664.0;33904.0;33464.0;32680.0;31972.0;31692.0;32320.0;31664.0;31420.0;31608.0;32332.0;32632.0;33420.0;33752.0;34352.0;34368.0;32840.0;25900.0;24452.0;24164.0;22048.0;20544.0;20052.0;23512.0;22780.0;23484.0;23604.0;24060.0;24448.0;24548.0;24708.0;24492.0;25700.0;25048.0;23888.0;23776.0;24536.0;23224.0;22956.0;22764.0;23076.0;24652.0;24176.0;16648.0;12556.0;11720.0;10892.0;11348.0;20136.0;20848.0;21504.0;19296.0;19308.0;19360.0;18836.0;17724.0;16964.0;16276.0;15188.0;13808.0;13328.0;12296.0;10600.0;9588.0;7856.0;7176.0;6300.0;4820.0;4240.0;3696.0;2692.0;2332.0;1760.0;1400.0;1124.0;780.0;476.0;412.0;220.0;208.0;78096.0;75528.0;55428.0;143668.0;246028.0;362332.0;340276.0;850296.0;96316.0;250180.0;77644.0;475664.0;1251848.0;899804.0;72196.0;154280.0;10904.0;340276.0;674192.0;588212.0;1098028.0;259560.0;115244.0;90608.0;1580.0;2037184.0;27096.0;7208.0;2128.0;42824.0;6016.0;1096.0;9424.0;10744.0;2256.0;4096.0;1049372.0;1102280.0;1056504.0;1095148.0;108.0;96.0;44.0;16.0;12.0;8.0;;4.0;;;;;;;;;;;;;;;Centre-Val de Loire
24;6;1982;27;35616.0;36624.0;34492.0;33152.0;34004.0;34812.0;35908.0;39116.0;40844.0;43076.0;43084.0;43032.0;43036.0;42708.0;41396.0;42676.0;43832.0;44708.0;43916.0;41932.0;42156.0;42232.0;41608.0;41112.0;40104.0;40416.0;39624.0;40056.0;39048.0;39360.0;39556.0;40620.0;41372.0;42032.0;41428.0;40040.0;30948.0;29060.0;28208.0;27764.0;25212.0;24816.0;28560.0;27756.0;28044.0;28168.0;28036.0;29288.0;29540.0;29808.0;30584.0;30912.0;29900.0;29572.0;29980.0;30224.0;29456.0;28664.0;28932.0;28880.0;29240.0;28880.0;20660.0;15700.0;14556.0;12816.0;13504.0;24156.0;24408.0;24072.0;21968.0;22112.0;21696.0;21168.0;19696.0;19424.0;18476.0;17556.0;16416.0;15260.0;14116.0;12416.0;10696.0;9252.0;8320.0;7180.0;5368.0;4720.0;4172.0;3248.0;2288.0;2096.0;1368.0;1164.0;784.0;516.0;364.0;200.0;144.0;91512.0;88896.0;61492.0;175688.0;275588.0;432448.0;386860.0;1118992.0;104184.0;330156.0;79756.0;534368.0;1583012.0;1048464.0;95136.0;195372.0;13156.0;386860.0;892488.0;742516.0;1297640.0;325044.0;146220.0;120056.0;1084.0;2441704.0;50228.0;9388.0;15948.0;41560.0;13624.0;580.0;24188.0;22140.0;4124.0;6908.0;1259024.0;1372452.0;1291128.0;1340348.0;104.0;64.0;48.0;8.0;20.0;8.0;4.0;;;4.0;;;;;;;;;;;;;Bourgogne-Franche-Comté
25;7;1982;28;45952.0;45156.0;43568.0;41644.0;41696.0;41556.0;43376.0;46808.0;49556.0;51388.0;52372.0;51076.0;49600.0;49936.0;49820.0;51492.0;51576.0;52512.0;52232.0;50084.0;50784.0;49880.0;50284.0;47636.0;48064.0;48236.0;48508.0;46984.0;45668.0;46292.0;46352.0;46776.0;48600.0;47640.0;47172.0;46512.0;34448.0;32088.0;31896.0;28864.0;27284.0;26632.0;31252.0;31120.0;31672.0;32260.0;32268.0;34368.0;33292.0;34416.0;34472.0;34572.0;32704.0;32880.0;32684.0;32576.0;32800.0;31924.0;30980.0;30484.0;31808.0;32180.0;22808.0;17004.0;15728.0;14352.0;14240.0;23892.0;24408.0;23788.0;22116.0;22316.0;21388.0;20572.0;19552.0;18060.0;17224.0;16348.0;15088.0;14176.0;12408.0;10896.0;9308.0;8408.0;7188.0;6144.0;4824.0;3968.0;3480.0;2600.0;2212.0;1608.0;1352.0;820.0;648.0;452.0;288.0;184.0;76.0;118144.0;98304.0;68884.0;194684.0;323312.0;506620.0;381680.0;1287220.0;138176.0;339060.0;97848.0;630840.0;1772924.0;1205924.0;127220.0;223600.0;16176.0;381680.0;1024248.0;886212.0;1479740.0;347260.0;141644.0;123992.0;1092.0;2897852.0;23904.0;2916.0;2952.0;15080.0;6260.0;4376.0;12716.0;6724.0;2276.0;2700.0;1401104.0;1577744.0;1453464.0;1525384.0;104.0;40.0;32.0;8.0;4.0;8.0;4.0;4.0;;4.0;4.0;;;;;;;;;;;;Normandie
26;8;1982;32;97080.0;94988.0;89816.0;85564.0;87228.0;83880.0;89056.0;94956.0;99620.0;102100.0;102496.0;99728.0;97836.0;96544.0;98488.0;98016.0;100812.0;101912.0;101192.0;97280.0;98628.0;97508.0;96796.0;95292.0;95356.0;93516.0;94120.0;92364.0;90884.0;90664.0;90904.0;92020.0;92096.0;89940.0;89312.0;90012.0;64132.0;59708.0;56500.0;52796.0;42500.0;50728.0;59308.0;59128.0;59688.0;59696.0;60048.0;62380.0;61732.0;64468.0;67312.0;67988.0;63004.0;62892.0;63172.0;60916.0;62124.0;60680.0;58788.0;58492.0;61296.0;62252.0;41508.0;27312.0;23736.0;22228.0;23388.0;44052.0;43968.0;44416.0;39888.0;39576.0;38420.0;36872.0;35216.0;33404.0;30900.0;29548.0;26848.0;25648.0;22572.0;20516.0;17388.0;15056.0;12916.0;10520.0;8832.0;7196.0;5976.0;4512.0;3492.0;2832.0;1980.0;1396.0;956.0;584.0;444.0;224.0;120.0;94928.0;155756.0;134448.0;364920.0;558300.0;943656.0;661456.0;2801056.0;125692.0;681196.0;152056.0;1099868.0;3655708.0;2058812.0;250628.0;445128.0;30132.0;661456.0;2268364.0;1783288.0;2800596.0;620832.0;280884.0;228920.0;1872.0;5350952.0;126428.0;9988.0;23412.0;45524.0;45288.0;3372.0;64804.0;35832.0;4668.0;2380.0;2701116.0;3013404.0;2792920.0;2921600.0;148.0;100.0;20.0;16.0;12.0;24.0;16.0;;4.0;;8.0;;;;;;;;;;;;Hauts-de-France
27;9;1982;44;75848.0;76044.0;72352.0;70076.0;70932.0;68760.0;72236.0;77432.0;83044.0;87276.0;88640.0;86872.0;85912.0;85732.0;86924.0;89480.0;92188.0;93188.0;92676.0;89724.0;90340.0;89148.0;87152.0;86084.0;85108.0;85592.0;85140.0;86576.0;85212.0;85728.0;85100.0;86324.0;87184.0;84404.0;83000.0;80720.0;57832.0;56080.0;56388.0;56684.0;54260.0;50728.0;60108.0;58952.0;59200.0;59240.0;58680.0;62144.0;60720.0;62760.0;64248.0;64800.0;60396.0;60164.0;59352.0;58788.0;58080.0;55280.0;54200.0;52376.0;54320.0;53088.0;37876.0;24912.0;22300.0;23512.0;24996.0;40472.0;40384.0;40680.0;37308.0;37596.0;37248.0;35648.0;34312.0;32108.0;29756.0;27916.0;25424.0;24000.0;22120.0;18788.0;16612.0;14220.0;12064.0;10428.0;8164.0;6628.0;5292.0;4028.0;3396.0;2388.0;1880.0;1248.0;852.0;580.0;348.0;284.0;168.0;102852.0;132584.0;143604.0;369052.0;562412.0;888540.0;629440.0;2404764.0;126080.0;677488.0;157636.0;1085640.0;3186404.0;2046844.0;189512.0;398132.0;26952.0;629440.0;1942368.0;1515448.0;2445708.0;729020.0;294792.0;248280.0;2900.0;4765328.0;153264.0;21584.0;68596.0;55292.0;35844.0;3196.0;69836.0;30048.0;7400.0;19960.0;2496304.0;2736944.0;2574620.0;2658628.0;104.0;92.0;36.0;40.0;8.0;8.0;4.0;4.0;;;;;;;;;;;;;;;Grand Est
