;index;ANS;REG_NAIS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;Agriculteurs;Artisans-commerçants-chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédiaires;Employés;Ouvriers;Anciens actifs_x;Inactifs et chômeurs n'ayant jamais travaillé;Agriculture;Industrie;BTP;Tertiaire;Inactifs ou chômeurs;Actifs ayant un emploi;Chômeurs;Étudiants ou élèves;Militaires du contingent;Anciens actifs_y;Autres inactifs;Personnes de moins de 15 ans (17 ans pour le RP 1975) ou étudiants - élèves;Aucun diplôme ou au mieux BEPC - brevet des collèges ou DNB;CAP - BEP;Baccalauréat (général - techno - pro);Diplôme d'études supérieures;Autres nationalités;Français de naissance;Français par acquisition;Espagnols;Italiens;Portugais;Autres nationalités d'Europe;Autres nationalités d'Afrique;Algériens;Marocains;Tunisiens;Turcs;Marié;Non marié;Homme;Femme;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;REGION
105;15;1999;93;50561.0;49473.0;50467.0;50012.0;49326.0;48529.0;51021.0;52855.0;52250.0;52610.0;51634.0;50799.0;51084.0;49929.0;48519.0;48646.0;49952.0;48784.0;49873.0;45286.0;44546.0;42158.0;39687.0;38222.0;40252.0;42232.0;43962.0;43083.0;41562.0;41460.0;41133.0;42805.0;43872.0;43990.0;44061.0;42106.0;40076.0;37706.0;36075.0;36150.0;35692.0;35475.0;33457.0;32312.0;32412.0;32435.0;32687.0;32554.0;33237.0;33539.0;33176.0;34786.0;33473.0;28748.0;24552.0;27128.0;27276.0;26073.0;21711.0;23046.0;22286.0;22392.0;22119.0;22657.0;23302.0;23448.0;23434.0;23657.0;22897.0;22340.0;21589.0;20820.0;20280.0;19685.0;18845.0;18137.0;17232.0;18466.0;17803.0;12215.0;8605.0;7032.0;6120.0;6415.0;9834.0;8890.0;7938.0;7223.0;5869.0;4752.0;4180.0;3355.0;2749.0;2085.0;1535.0;1099.0;769.0;593.0;416.0;21372.0;91027.0;155658.0;267324.0;385778.0;250486.0;434855.0;1337676.0;33599.0;125520.0;55666.0;793412.0;1935979.0;1008197.0;185471.0;330453.0;4067.0;434855.0;981133.0;1050045.0;797802.0;461168.0;255475.0;379686.0;1935.0;2842899.0;60106.0;1399.0;1779.0;1663.0;2451.0;1831.0;8414.0;11351.0;9317.0;1031.0;1011480.0;1932696.0;1442158.0;1502018.0;185.0;165.0;83.0;67.0;40.0;28.0;20.0;;;;8.0;;;;;;;;;;;;Provence-Alpes-Côte d'Azur
106;16;1999;94;2565.0;2482.0;2503.0;2713.0;2627.0;2611.0;2670.0;2723.0;2837.0;2834.0;2803.0;2810.0;2751.0;2700.0;2672.0;2693.0;2768.0;2808.0;2704.0;2483.0;2321.0;2228.0;2158.0;2199.0;2348.0;2356.0;2484.0;2401.0;2341.0;2321.0;2275.0;2465.0;2501.0;2459.0;2503.0;2327.0;2419.0;2294.0;2302.0;2289.0;2312.0;2433.0;2352.0;2346.0;2387.0;2421.0;2522.0;2539.0;2634.0;2592.0;2789.0;2693.0;2712.0;2388.0;2447.0;2477.0;2462.0;2408.0;2409.0;2514.0;2254.0;2373.0;2482.0;2471.0;2390.0;2604.0;2434.0;2564.0;2708.0;2548.0;2672.0;2434.0;2422.0;2325.0;2521.0;2522.0;2308.0;2471.0;2431.0;1952.0;1369.0;1308.0;1212.0;1016.0;1611.0;1242.0;1319.0;1054.0;874.0;721.0;678.0;479.0;366.0;278.0;265.0;204.0;140.0;111.0;79.0;2291.0;7184.0;8530.0;14843.0;26050.0;13202.0;46440.0;95358.0;2934.0;5027.0;3462.0;51418.0;151057.0;62841.0;11314.0;18415.0;140.0;46440.0;74748.0;56543.0;87839.0;25513.0;21428.0;22575.0;120.0;205029.0;2930.0;34.0;294.0;682.0;129.0;46.0;124.0;3796.0;654.0;60.0;83550.0;130348.0;101728.0;112170.0;35.0;28.0;13.0;12.0;3.0;3.0;7.0;;;;;;;;;;;;;;;;Corse
107;17;1999;FF;6997.0;10579.0;13006.0;14269.0;15811.0;17372.0;18139.0;20519.0;22670.0;25498.0;27269.0;28719.0;29422.0;30148.0;31307.0;33051.0;34961.0;39899.0;44783.0;49117.0;51297.0;56312.0;57450.0;60837.0;63449.0;68643.0;72006.0;74884.0;81466.0;84772.0;88808.0;91567.0;94710.0;99600.0;105577.0;107826.0;111054.0;119529.0;124949.0;127128.0;124894.0;126071.0;127517.0;130310.0;130995.0;126855.0;128505.0;125920.0;125978.0;124112.0;122787.0;121398.0;114680.0;97450.0;104341.0;99166.0;94672.0;88604.0;85494.0;82567.0;78936.0;75038.0;75474.0;73299.0;70532.0;67285.0;66073.0;62686.0;63380.0;61538.0;57656.0;54947.0;54314.0;53506.0;51623.0;52347.0;51160.0;48223.0;45699.0;38084.0;28635.0;24859.0;23343.0;24959.0;27067.0;23523.0;20903.0;17937.0;14915.0;12224.0;10490.0;8205.0;6442.0;4778.0;3940.0;2830.0;1834.0;1296.0;950.0;20858.0;234062.0;397039.0;516905.0;861585.0;1054719.0;1134484.0;1780253.0;59062.0;418289.0;238851.0;1820607.0;3463096.0;2536809.0;631314.0;345560.0;2228.0;1134484.0;1349510.0;632219.0;2978560.0;871921.0;568358.0;948847.0;296392.0;1623804.0;1573603.0;145897.0;181040.0;462662.0;399858.0;247999.0;415768.0;389234.0;115858.0;147790.0;3594648.0;2405257.0;2971629.0;3028276.0;493.0;323.0;187.0;111.0;62.0;45.0;8.0;17.0;4.0;;5.0;;4.0;;;;;;;;;;faute de frappe
108;0;2006;01;5518.687607845799;5337.278775719699;5638.952117786301;5806.465427940301;5884.6642162333;5894.534623803601;6281.282746015302;6384.469536150299;5959.063746733801;6241.9111698999;6140.9678505992;6115.834356539602;6277.156107357799;6331.584329906102;6239.096393766402;6412.7322364898;6163.5165140258005;5972.290969834306;6205.646813433202;5964.156300173101;5471.807868986203;5324.112599389401;5502.086641164602;5313.589809726502;5163.039940755896;4995.804162050701;4842.942329912305;4862.810351149402;4862.335002083606;5592.307126088809;6234.523505686203;6831.966348720011;7133.964413953703;7501.776743597208;7571.549796835406;7904.780597081115;7802.2139379934115;7921.652601698503;7957.608017028612;8309.038228212008;8174.862145513511;8551.304645708007;8088.49762793181;7849.087939507807;7846.039100843707;7614.0686534865035;7608.6618946576045;7248.203712781598;6856.86775767501;6709.8675154010025;6866.048235826809;6380.088596668511;6232.307754831206;5934.285477614005;5892.677343772213;5694.632170198703;5658.836555375695;5432.599284896798;4706.5093207492;4448.757018688102;4266.089473704199;4214.417910190105;3878.5315352646003;3552.5434335899013;3434.6930081164;3361.7308064593017;3358.3334021133;3041.353051389002;2995.634146220202;2815.516101191699;2815.984252054102;2862.6692760074006;2604.5092153569985;2610.6084162036;2194.5143152095006;2174.470341436201;1986.1331119286;1919.8965434707998;1808.9786964316997;1681.4219022242003;1668.9118627145997;1450.0841033524998;1415.9285364305997;1316.285082106;1163.8646006807996;971.0009894088;986.1084954789001;762.4629860114;622.6796955066002;540.0354894262;524.8806312241001;417.636345253;299.33557970240014;317.9177338597;257.4429189975;205.8382525762;125.32102106010001;109.64435210459999;89.24097369130001;3666.2881028216007;12571.997506730697;13595.943605738083;42364.51249693318;90717.96982442078;49846.975292854295;65770.99372328963;174166.4764146676;5572.387792405009;11779.588268402966;10518.2784756871;146787.390494942;278043.51193601865;174657.64503143658;49381.53592381465;41528.06930603049;;65770.99372328963;121362.91298288511;125540.48474042916;164736.59472680805;69841.99266420268;47865.290980132675;44716.7938558839;4366.034930907599;446877.71136615647;1154.3891561312998;10.002404368899999;16.4546540316;16.5933810901;65.74096673769999;143.61624145660002;30.061913791000002;7.1313722259;13.4205805676;;133456.91024330212;319244.2467241548;215638.75177890016;237062.40518855955;82.4211540561;42.3771045134;19.720902525;21.907441100000003;18.033846921;6.513966480400001;9.011562543;2.5201560468;9.1168179876;;;2.4808126411;;;;;;;;;;;Guadeloupe
109;1;2006;02;4746.0467800989;4884.8998639248;5134.1433350855;5204.4940969894005;5306.062940256101;5477.7284343363;5604.7075551513;5583.869689952599;5592.278928396102;5420.065482909901;5385.535611821501;5562.437762640601;5861.0984341410995;6046.767471539201;6040.2985513932;6198.014612662601;6055.221309508301;6300.273115021;5935.830830273398;5907.973507506502;5631.7280691674005;5482.673427238202;5185.464268296798;5240.2992389803985;5058.122311444802;4644.7876687187;4464.238033121196;4677.509746917098;4759.7668944874;4938.773033088906;5502.732561743798;6173.623397252102;6589.2322828155;7058.4404927294;7135.9439917633945;7363.686569862107;7632.998247925309;7813.525296928801;7978.4766040098075;8311.998309137898;8172.3013124692025;8472.891317615913;8652.204284574904;8344.06902650041;8545.629915914502;8388.527034909586;8657.209256562404;8402.167389402906;8184.349770773104;7831.213989787706;7843.201648487104;7463.721417755896;7048.802348867101;6866.9353735477;6446.610310127698;6354.585668253798;5632.7910868155;5565.6502391662;5654.316066626606;5111.903836819006;4542.895202507896;4511.4064221198005;4426.2487925653;4211.241284370098;3972.7434166421986;3855.4648525791013;3952.826511159599;3889.8737561417;3660.9331185746;3578.9653099928987;3784.385299361699;3206.4403297798;3230.5023882189;2961.0713362748;2855.5426033693007;2468.7337195843;2625.2256032809996;2528.9925402136982;2291.0250793207993;2145.2658439590004;1932.4394692402004;1802.880132105;1614.0851146582;1444.6019867486004;1298.5247715911999;1156.5874812078002;1130.5234461507998;756.734510358;753.1626191922;637.9523485223999;595.051751817;524.0509833286001;486.0522369599001;338.6013212953001;268.709066555;216.57234200419995;150.74540071579997;99.11773545959998;93.54427091170001;2501.933223673099;11678.320620077006;15517.532359413623;45625.322241070906;91034.99236428118;56241.68181696622;78831.34157873566;164340.67986171765;6742.647158805606;13318.003422396509;10842.259186905289;154304.1203852291;280564.77391259844;185207.0301533358;46816.96534141643;42662.375878393774;;78831.34157873566;112254.09111405195;118645.47128118182;173461.73173505726;75218.330632611;47806.87666207227;50639.393755013654;828.3633378735997;464220.8204139772;469.65170952070025;3.857733385;19.745205018900002;23.3341090104;94.75226221019997;49.145497931499996;26.821747439899998;20.2041529438;13.953333889300001;1.1545627441;136817.11241541014;328954.69165052753;221529.85183590438;244241.95223003023;66.8984525304;78.31890050919999;26.576489846;28.8761503311;25.576236666699998;7.466088303099999;5.0101899125;2.5111047836;;;;;;;;;;;;;;;Martinique
110;2;2006;03;5498.0195992645;4973.2761852704;4946.861792909499;4951.1315055017;4905.468124675201;4764.5863506319;4600.689698155799;4362.5017793031;4328.948765604599;4121.841256526101;3907.8318160345;4040.3334642958002;3916.9505858988;3724.2721802974;3578.0236841185983;3400.2313174225;3287.879112314999;2872.4477033414987;2734.275262274799;2578.4216562220986;2305.9704978867003;2352.7039907686976;2075.9317106754997;1991.6758850125984;1894.347214183;1684.6782872242995;1488.6789172639997;1633.4010639783003;1372.7931147132992;1353.3819833772995;1258.5544477915;1558.9201958340996;1440.5979396037;1487.9931116072;1408.038080314899;1415.5220866802008;1414.0119597052008;1406.3745565772997;1246.5811486133002;1316.0920457197997;1285.8419288187997;1240.5337747964002;1072.2235188567;971.0944835601001;1040.6039700636;988.0818841629003;965.1653639126004;962.5637056587002;937.4672558424004;880.5709283843996;932.8478781792005;772.5015275681999;797.5401945943003;785.6018575713001;760.7898804483002;655.3851696608002;555.8171203756002;586.3907097688;510.9822559538;440.9320216055001;381.9345486515999;426.62905684230003;364.91993101990005;384.98613686970015;328.3451480675001;335.47641435110006;292.97090865610005;303.34280366930005;351.3104177748;343.8809502061;313.5113641393001;301.3459122339;342.8323293238001;271.00685456360003;199.27308830420003;240.96234165419995;216.16985425940004;190.7500383392;218.18201546569998;158.353839697;226.63698701069998;174.3762854432;125.57672594000002;142.84777706309998;107.7795138204;129.219289096;140.24355734099998;84.63710891109999;103.5357893646;44.5071905376;53.465831318300005;64.6317769831;31.7715180967;40.1807235222;34.4040136366;16.7280329679;5.0;10.1286871023;7.435517970399999;357.82730938140014;1757.2856383868013;2726.817919782196;8502.596844101186;16182.086180818591;7952.554738132195;6431.048168826393;94366.40119970257;460.9907836897005;2119.469388778499;1331.7774638427004;28257.44268784577;106106.93767497492;32169.680324156725;9016.458107009688;18206.40493555729;;6431.048168826393;72453.02646358096;81429.5687937547;24720.768581275595;14248.55453908019;9198.637259642699;8679.088825378198;23464.432251682494;110762.55132013842;3836.0737683544935;9.8915989806;4.1034840445;5.202361192;117.18223737730001;37.7484680145;12.979029537;22.8807222361;3.5727575742;;13671.110468558612;124605.50753057322;67721.33828265905;70555.27971647127;6.3451501712;8.9163679808;;;4.9973262032;;;3.893367185;;;;;;;;;;;;;;;Guyane
111;3;2006;04;12883.088965886502;13036.5113200525;13472.785366505499;13272.2081262889;13174.443749192598;13267.004666226605;13024.676097993897;13188.646637428903;12713.7330549425;12541.460803342601;12449.253774320603;12718.8100596026;13266.214996607801;13298.971714183299;13408.411239080298;13456.029263062599;12975.567855226396;12839.873500540501;12962.518635568505;12456.776102151205;12018.153162080202;11587.61074012341;11356.360705414208;10895.76221717441;10718.887705488307;10611.116411776804;10482.501708860202;10854.131629213403;10374.357616054001;10874.701863655806;10892.597602014906;11422.157705838605;11513.941734839611;11330.543282861408;11691.46480619331;11685.290770820699;12176.174291409312;12823.453574348607;12964.596152249906;13274.015383744805;13245.58984278502;13066.163551058202;12911.231964851011;12299.856064856416;11634.716980319992;10949.023079732598;10616.069889929398;10665.770830772804;10060.009029658711;9957.123033625508;10041.794706491708;9827.164986954798;9066.581729885105;8558.259600045409;8315.892069535908;7160.457154122103;6837.921572789105;6268.473926035802;5774.796949068001;5849.124287584602;5541.4771277371;5065.702074124601;4935.5852423352035;4769.971541424604;4856.250519232101;4386.038714963103;4285.590946021601;4156.1954294234;4219.768107014499;3724.5912499393;3461.908986782599;3373.0026239653985;2949.6567850249;2878.8648765184007;2686.5742281114995;2400.3848947891006;2355.1284989654005;2258.2787949251997;2022.3504673918999;1908.5003804745998;1937.9448168706995;1683.2549970971997;1520.1074060023;1430.9770741774996;1200.7959245295997;1031.9071897760002;751.036609308;622.3805575077998;642.4803368065;414.5100785477;392.38581792879995;377.6408486395;208.54098352089997;199.40833030169998;148.2494312998;121.05797490080002;91.8098326244;35.9001510148;47.7489381651;6519.055818770405;14026.874133790217;14926.517560440043;51545.36053606988;130350.24716174872;95855.42816878566;76421.71708376633;378628.9860160047;9372.534657335003;19312.422467571683;19262.67395943348;184636.97891032838;535689.5764847089;232584.6099946695;103331.3607878298;75648.14504481276;;76421.71708376633;280288.35356830014;258361.55011958303;306698.8936758445;94059.81194432694;57886.8521845708;51267.07855505204;72.97041045590001;766491.1762400382;787.9849952795998;6.7692062281;7.858183509;20.0257599996;120.44876988400001;696.1556785426;37.2114680958;20.7667912874;5.5573031058;7.2616729556;232141.2909762083;536132.8955031716;368722.50575763825;399551.68072173995;37.54562544070001;42.946257677199995;15.6693050187;7.5937658435;13.1730449333;2.4734498116;;;;;;;;;;;;;;;;;La Réunion
112;4;2006;11;162626.94884359295;160983.4663690867;161826.05253747024;162276.06585759402;163434.38594413;161699.79307116076;160453.16188002707;159928.07642806848;156840.92083980073;154318.99361466017;155774.18308212046;155914.24883514983;156343.27972575038;156975.14191794535;158766.05835188078;159050.81466436514;158213.20370529097;159529.31426443756;157846.1638624273;153567.8269609676;146528.2400229323;143569.1675635873;141355.59049279438;138917.51605446936;135080.86932424657;132906.31707589835;130209.61130725594;126505.42875849763;123304.58581758785;121969.598621638;125329.6546853934;128156.53673339623;131361.38516143357;134166.839603511;135108.6837016302;131597.99791419192;129347.9134833222;126500.16034677843;124868.06652895588;126565.19324516502;126193.5054485726;125295.25712279587;123579.02888354634;121099.22563781356;121010.94155420813;117491.08598532972;114783.11315516039;112243.83807578387;111070.12906825914;107071.04648277097;104886.09988524686;104294.5398527679;103595.43859282376;103516.60528716203;104201.2069107907;102948.647633778;106009.65351484156;105858.4603226355;95966.56518529462;86582.49573002235;76856.44789960874;66608.01708614903;58076.97849804087;55164.30748396012;54109.04798052452;53382.239576735206;54142.839146097176;55453.045727824974;57167.47644374263;58709.3623882261;58836.633171495276;58353.25190713395;58839.52498647954;59222.52915919676;57900.20927363363;55641.425962739675;52087.96762938535;50372.85444202449;47417.25993945087;45662.7503539258;42494.19782673542;40037.5172706101;37667.49357892628;36241.85318369416;31630.601194884697;26333.647266144635;21715.4313490635;16552.419463375063;12083.424777774984;10294.806181248307;10098.70741804569;9593.665280953095;8488.499674104705;7378.791769233095;5820.1304840624925;4432.2319157418015;3066.8873683703996;2294.7508992981984;1514.1056807344992;18109.560586427357;211909.75179605922;932413.4291261685;1211569.794482823;1193396.7382229122;692487.6473285914;1421297.9338565567;3790724.019077724;40063.787927032725;462290.4545412342;173527.53400353802;3125911.4951664987;5670115.602838509;3801793.271638368;489849.7389376682;1051503.3309474008;;1421297.9338565567;2707464.5990975434;3285508.4197800667;1807655.0301027303;1381425.544850667;1086244.8552272303;1911075.0245162507;37265.00962249222;9049581.36909684;184824.32996157106;3479.8178423456993;4196.278601155007;37975.2599032864;18916.585522200905;62327.94407153558;25754.567587175818;23162.215703702957;11356.742224903814;13068.75433961601;2917672.855423686;6554236.019052504;4626016.767865444;4845892.106610733;986.0782047542998;742.5045618660997;358.5009668463999;262.49714793550004;197.68257340570003;65.33676072360001;68.9248398817;18.932613035999996;4.7683925608;12.0;4.0533980583;3.3948691074;;3.7648522577;;4.2936065386;7.9621347998;;;3.2058782153;7.300509496;;Île-de-France
113;5;2006;24;28149.1639200309;28064.538090466598;28390.620528654614;28320.846764613492;27882.616712104646;27621.15830185738;27775.480678597727;27624.731516400327;26678.11208229318;26657.199671185328;26391.997314306194;26655.55307188609;27115.16520423639;27479.4983467508;27041.954719848345;28191.55999087309;28005.31448025786;28724.03385446307;29398.733461890788;28453.01534706065;27436.174300261624;26547.042865589658;26674.772811334416;26904.194371840662;26328.699149751785;26863.451206321904;25733.082127862395;25369.68093198571;25306.810750155397;25354.57908005726;26559.003679226997;28076.994931718567;28621.001758065715;30057.18947766664;30843.142552173897;30124.34742179149;30265.044117496094;30193.878542162616;29809.789680404112;29961.521535572676;29999.655647678428;29379.455593277748;29101.29858866989;29002.459111296634;28092.342320031126;28626.67987228116;28540.027183792863;28935.914335820496;28704.936803485918;28718.335486888212;28347.560583556176;28510.046075477527;29032.515065332005;29458.603941493682;29849.764143882054;29868.371709311676;30854.612500139618;30395.945539706332;28551.064781391924;27374.772288431577;25680.526138947305;23367.66823686736;20780.114838197136;19889.831491812965;20111.556803715263;18761.944888973936;19083.110457197854;19583.661337118712;19368.231736908587;19012.63113511426;18887.379809963528;19237.013095698258;19150.570328676633;18828.097217821793;18657.32502534057;18645.93718414784;17325.460660132518;17075.682201808486;16850.162423647602;16158.511989056913;15353.52555553499;14244.140256437107;13642.464983437392;13423.56348905081;11651.67258575419;9997.15098418768;7860.084162049092;5892.889361171799;4494.972898149303;4159.746381205004;4069.2178841328014;3919.4944462854032;3450.8505085775028;3092.2162068767984;2330.0169391802006;1772.5866544000012;1306.9489697325996;881.9493697125001;617.3596498589002;25244.218775244535;55383.777039626875;130763.46295193816;245874.17232455028;297496.1499656633;267746.1493178469;509158.3600586031;671068.862435116;39921.25365673688;164581.325846879;59912.505301973004;670736.3791543806;1267583.6889086296;935151.4639599913;92366.02461066878;171126.1987278328;;509158.3600586031;494933.1055115372;556722.7347349087;636709.1506677585;446917.80311750615;232451.22172843775;329934.24262000085;970.2645906161996;2168626.6104241614;18044.44191845678;243.23549504820005;115.80004648799999;3615.0820518557994;1221.7021572786973;2563.595393102102;1088.9475842440017;3039.5674039324003;331.5670439911;2874.3387595536983;865087.1663746354;1337647.986493999;1062762.8388018224;1139972.3140667656;445.44233226330005;259.88385729609996;158.7103120088;94.4251959251;76.11081567490001;42.1148260466;25.2358391339;16.646577507;;;;3.1915053587;;;;;;;;;1.0663993201000002;;Centre-Val de Loire
114;6;2006;27;31948.755916614104;31633.061549060894;31202.043431881877;32127.660769495134;31832.649790990126;31788.640619748803;32225.984462219418;32251.067503836926;31156.995377855248;31605.727957096227;30849.12773106433;31495.496400759115;30668.857668262393;32034.3447473992;32548.875404336537;33102.15720083428;33498.8941005428;34176.911525907846;35199.240156278036;34446.780873017255;33342.15137324444;33528.69697064675;33755.61830987248;34253.38954197429;34302.17520191447;34557.64643519923;33831.32821192794;32657.887928427608;32299.477822083772;32980.37971642344;33957.08220501843;35680.581598659985;37194.44347082607;39021.825523070795;39098.540846015516;39060.59524676793;38476.62540350325;39106.30033248526;39131.04151561513;39312.74613085481;38679.88719522091;38941.10358183935;39394.51392051103;38715.882007247485;38584.650774366484;38782.425395848935;38501.097076794875;37325.99141189684;37372.62253135318;37394.1234522546;36938.18914058065;37207.70188081704;37702.506517024056;37311.09389676648;37823.11762566461;38315.9024864538;38257.15245365258;38228.644806111;36724.045658483985;34158.53261421155;32270.067111554155;28759.598183250917;26473.093466264072;24488.393213112842;24040.19958184443;23941.671062433415;23278.92695548407;24328.95442456531;24248.489217113078;23929.350601071423;23816.80155865167;23932.18018305245;23892.40776929168;23798.650131450293;23303.5816720305;23301.11970287758;22746.869655221766;22209.618753138286;21110.726546578215;20335.82193285813;19279.98004209337;17820.09276651876;17284.44304343519;15657.9124018347;13917.624110140227;12003.610710769404;9872.36008562582;7139.511016947899;5157.861637288302;4974.750257461001;4513.749299503998;4342.662570441399;3781.299270424799;3565.747740880498;2653.0752213119017;2046.635685383501;1422.2000283385994;1101.7550297649007;583.0504684119999;34518.24761006305;69684.47562333794;167749.8510983197;313081.8224796021;373171.3821950719;351328.87324233406;620882.6701220683;819733.7364050271;51567.017783464595;233807.3984015218;71080.82302607995;842777.6664805887;1550918.1530842062;1199232.9056915967;117192.28133250448;206445.32461943376;;620882.6701220683;606397.8770102097;650233.2626252222;779853.8597614609;561549.80857703;312865.72076399147;445648.4070481768;687.4677777886002;2702258.0857154997;29874.755977711608;413.1244717128;645.6416285789998;2817.4906163981996;2747.1053795677976;790.124782559;2094.696365752001;3134.517420927501;603.5654795072999;4084.4831597823986;1107192.74587232;1642958.3129035172;1325702.6779717286;1424448.3808040966;442.02212634369994;234.02083336869998;187.49262020159995;108.63153346499999;65.7138970503;35.1789913355;26.569220201;4.0233372229;16.854456393099998;1.0249668569;;3.6922861436;;;;;;;;;;;Bourgogne-Franche-Comté
115;7;2006;28;39450.877868193806;39404.91978364195;39312.59682087635;39909.25183545335;40330.64704408507;40947.31849050986;40959.98820323136;40603.04505199031;39623.06086819018;40549.24460328466;40246.392392907546;40587.900233276414;39613.96475831457;40889.77497798627;41649.657177612076;42696.76981509931;43137.36913666273;44454.16566559871;46037.67217374727;44935.49738433919;43313.7102474366;43462.684676767516;43056.77729285916;42335.208217390405;43634.288839883135;41370.25134093625;41341.029088136005;40066.44316490914;40210.01416429113;40504.31191701737;42268.58212893389;44480.424130929314;45963.92265195305;47367.1086615981;47965.50612956448;47840.82135378017;47622.74556234981;47523.50831111424;47426.01017398386;48278.90794110157;48746.91505005549;49349.6290604552;47967.812060079195;48755.115122976;48636.32301923646;47344.274329010295;48327.97925487711;47398.24770281999;48018.32233159032;47891.03004275012;47610.0445039424;47563.65519974626;47619.00544751444;46868.64934994622;47375.13296096045;47969.696554717666;48338.67929196476;46906.334051334736;43878.1260808866;40563.66002012667;36922.72866858711;33129.10088950875;29261.23615542335;28514.91744508785;28733.543458491742;28200.859591203734;29201.84546321185;29714.654556450565;30235.583250123924;30522.23917268719;29280.43482795629;30024.356485179862;29493.117071362005;28841.11816128504;28322.35495640712;27171.077240567636;26288.81675696276;24994.23967580282;24410.142307780014;22502.09896648649;21320.188786036102;20264.47966208542;18529.07379838049;18268.262661906992;15312.70197111829;12835.88437891519;10640.851486811915;8111.445890078107;5790.798405980997;5503.197217345403;4802.871368021799;4769.2688480274;4189.752550126803;3225.7738712724995;2539.195777930196;1784.0977300006004;1468.4745776478003;855.5341777446996;602.1494947110003;37818.18339565059;87356.26777117756;181803.05379871247;369478.93384799996;476689.8864997399;450832.45989962004;742965.9963292908;1049176.6574975655;59438.93328194704;263113.05200973456;96208.72665721891;1030998.5618986937;1946362.1651922066;1449759.2738476053;165895.33585136937;264571.4487215857;;742965.9963292908;772929.3842899452;828312.9747153241;1063053.185283089;684369.645425979;349260.8923115231;471124.7413038569;586.6463542082;3372810.6524147955;11846.783981981991;141.21742692839996;203.55629354400006;1157.6106269841005;1577.5835573666004;2269.8039246507983;1345.7866462137997;1613.374906111299;420.5733657175999;2147.8495412938973;1369245.2584228138;2026876.180616997;1627918.4966601213;1768202.942379687;363.37337774540003;242.6853376313;202.8866815726;90.77837849510001;71.94539554309999;33.8676232368;23.477694127999996;3.9466019417;;3.970856102;;;;;;4.0;;;;;1.0376237293;;Normandie
116;8;2006;32;76239.13121715203;77007.27558379708;77657.808009388;77312.00769082933;79006.34250020498;79029.60722501542;79293.81111409859;79683.21152967874;77465.58116660063;77899.12231349223;76451.87776001041;77843.25056671302;77857.04406333082;79272.29098178283;80854.28470149808;82906.90242047468;83953.30544203674;86856.18929505246;89213.43251658508;88511.62671874897;86266.31540135891;84992.18005095056;84153.90412739842;84451.09231037147;84047.8128497936;82768.66679716844;81623.04536012048;80130.52793831461;79375.40630774217;80910.77506288984;83011.67839186618;87389.85455406849;89884.14587331263;92182.72454315904;92967.55774840161;93176.7681841556;93285.49161391162;92378.7218299134;92754.30463003114;93739.15232894021;93807.02077286215;93378.2872645047;93455.39442767324;93742.37822962955;93202.81931484702;91579.406333187;91486.84729394165;89935.49268224621;91592.8171474449;90130.22859779741;90575.06686454757;89843.44449391462;90628.26224185013;88700.79563597003;89616.91035234793;89658.47609509109;89335.03916024767;88651.11089310444;81397.47331328213;74634.85631554316;66222.07937264713;58055.72517654865;47404.50183521228;46215.97951816633;45795.00461787075;45475.77296675178;45942.341713216054;49961.585793338;50147.56274761684;50926.53245876566;49241.24965271922;49941.55965303985;50031.62627859;49693.92087315443;49179.647426408104;48412.52028912983;46680.42541570999;44728.4332955795;41768.85560471049;39993.33573618043;38105.724845771874;35381.08552708809;32493.14289096635;30303.53161759679;25177.907358020708;18811.245018262183;14320.375884083402;9845.804913415499;6808.091603081702;6238.450633528399;6790.042748467004;6650.0937420857945;6064.982306909596;5139.888850967299;3911.2158966860025;2821.1303749826993;2127.1813002601994;1404.0747313619995;1051.9652904590002;37263.06221311631;128350.90669303591;350757.0814524692;692098.631635105;905141.7674026227;830636.4429705194;1224364.7015123712;2201433.5619566054;67466.79656709848;447679.76955967513;147958.67826949377;1936105.0084895752;3770835.902949989;2599210.2528860364;385013.4571290128;521701.39144470333;;1224364.7015123712;1639756.3528637674;1616651.3304081706;1937470.0134091515;1186367.5564510743;702204.081516446;927353.1740509397;1142.157505642399;6284308.266593316;57937.81817036882;659.2704837925002;1455.420013310201;3169.8311987605966;3463.5870624902;3448.3681768418005;4831.828699578499;6964.120962896604;584.3610881576005;2081.1258804293984;2577682.8837278686;3792363.27210814;3059335.153256911;3310711.002579147;681.4831835931999;382.9230174383002;251.4970193315;134.88597597170002;86.68751340319999;31.047551561099997;19.366915967900002;17.0923039695;9.7126150078;3.9851024209;;;;;;2.630751427;3.8917759585;;;;;;Hauts-de-France
